season,tournament_id,draw_code,set,game,point,serve,rally,shot_no,hitter_external_id,stroke,spin_type,spin_rpm,speed_ms,call,shot_start_timestamp,shot_end_timestamp,ball_hit_x,ball_hit_y,ball_hit_z,ball_bounce_x,ball_bounce_y,hitter_x,hitter_y,receiver_x,receiver_y
2025,9999,MS001,2,10,5,1,1,4,CD34,backhand,topspin,1564.733,19.773,,2025-01-01T12:33:08.656Z,2025-01-01T12:33:10.507000Z,-14.556,-2.488,1.016,-7.44,0.091,-14.82,-1.9,8.0,-2.85
2025,9999,MS001,2,10,5,1,1,5,AB12,backhand,backspin,-1245.751,38.141,in,2025-01-01T12:33:10.507Z,2025-01-01T12:33:11.604000Z,8.511,-2.017,2.832,-7.44,0.091,7.83,-1.84,-15.88,-0.34
2025,9999,MS001,2,10,5,1,1,6,CD34,forehand,topspin,3378.849,40.807,in,2025-01-01T12:33:11.605Z,2025-01-01T12:33:13.046000Z,-16.353,1.026,1.065,5.598,3.733,-16.23,0.25,10.68,-2.19
2025,9999,MS001,2,10,5,1,1,7,AB12,unknown,topspin,838.266,7.73,out,2025-01-01T12:33:13.279Z,2025-01-01T12:33:14.181000Z,18.969,5.491,0.635,14.038,6.123,13.49,3.24,-13.96,0.12
2025,9999,MS001,2,10,5,1,1,8,AB12,forehand,backspin,-2649.006,7.986,out,2025-01-01T12:33:14.181Z,2025-01-01T12:33:15.073000Z,13.848,6.137,0.732,14.038,6.123,13.56,4.98,-13.47,0.98
2025,9999,MS001,2,10,5,1,1,9,AB12,forehand,topspin,1618.555,5.443,out,2025-01-01T12:33:15.073Z,2025-01-01T12:33:15.641000Z,15.517,6.004,1.649,15.342,6.25,13.82,5.9,-13.05,2.32
2025,9999,MS001,2,10,6,1,1,1,AB12,serve,backspin,-1217.153,55.096,in,2025-01-01T12:33:39.890Z,2025-01-01T12:33:40.685000Z,11.449,-1.517,2.792,-6.016,0.892,11.87,-1.03,-15.03,3.61
2025,9999,MS001,2,10,6,1,1,2,CD34,backhand,topspin,1249.04,33.121,out,2025-01-01T12:33:40.686Z,2025-01-01T12:33:42.388000Z,-15.837,2.087,1.275,6.007,-5.314,-15.62,2.43,11.17,-1.26
2025,9999,MS001,2,10,7,1,1,1,AB12,serve,topspin,1105.579,52.073,out,2025-01-01T12:34:03.956Z,2025-01-01T12:34:04.693000Z,11.737,0.601,2.777,-8.829,-4.174,12.0,0.94,-14.15,-4.07
2025,9999,MS001,2,10,7,1,1,2,CD34,backhand,topspin,1341.282,31.084,in,2025-01-01T12:34:04.693Z,2025-01-01T12:34:06.717000Z,-13.632,-5.502,0.869,0.023,-2.359,-14.36,-4.87,11.45,0.57
2025,9999,MS001,2,10,7,2,2,1,AB12,serve,topspin,2093.888,40.602,in,2025-01-01T12:34:15.890Z,2025-01-01T12:34:17.034000Z,11.789,0.438,2.805,-5.14,-2.938,12.02,0.96,-13.78,-4.16
2025,9999,MS001,2,10,7,2,2,2,CD34,backhand,topspin,1589.256,28.615,in,2025-01-01T12:34:17.034Z,2025-01-01T12:34:18.658000Z,-14.048,-4.559,1.414,11.169,1.924,-14.6,-4.1,11.91,0.79
2025,9999,MS001,2,10,7,2,2,3,AB12,forehand,topspin,2527.149,35.429,in,2025-01-01T12:34:18.659Z,2025-01-01T12:34:20.072000Z,14.89,2.9,1.354,-5.625,2.342,15.22,2.2,-14.45,-0.8
2025,9999,MS001,2,10,7,2,2,4,CD34,forehand,topspin,2991.819,30.351,in,2025-01-01T12:34:20.072Z,2025-01-01T12:34:21.585000Z,-13.458,1.851,0.716,9.638,-2.047,-14.24,1.47,15.69,0.11
2025,9999,MS001,2,10,7,2,2,5,AB12,forehand,topspin,2705.942,41.118,in,2025-01-01T12:34:21.586Z,2025-01-01T12:34:22.757000Z,15.032,-2.946,1.292,-7.402,2.676,15.08,-4.01,-13.98,0.16
2025,9999,MS001,2,10,7,2,2,6,CD34,forehand,topspin,2978.605,28.191,in,2025-01-01T12:34:22.757Z,2025-01-01T12:34:24.339000Z,-13.239,4.261,0.884,3.699,-1.646,-13.93,3.37,14.93,-3.52
2025,9999,MS001,2,10,7,2,2,7,AB12,backhand,backspin,-1807.846,21.717,in,2025-01-01T12:34:24.339Z,2025-01-01T12:34:26.189000Z,12.299,-4.547,0.299,-8.703,-1.361,13.25,-4.36,-13.27,1.82
2025,9999,MS001,2,10,7,2,2,8,CD34,forehand,topspin,3814.892,33.636,in,2025-01-01T12:34:26.189Z,2025-01-01T12:34:27.283000Z,-10.925,-1.547,0.718,11.144,-3.151,-11.44,-2.33,13.68,-1.19
2025,9999,MS001,2,10,7,2,2,9,AB12,backhand,topspin,1692.519,26.322,in,2025-01-01T12:34:27.282Z,2025-01-01T12:34:29.098000Z,14.058,-3.45,0.892,-9.975,-1.316,14.7,-2.44,-11.71,-1.96
2025,9999,MS001,2,10,7,2,2,10,CD34,forehand,topspin,2160.753,41.185,in,2025-01-01T12:34:29.098Z,2025-01-01T12:34:30.236000Z,-13.463,-1.029,1.568,5.509,1.866,-13.59,-1.9,15.46,-0.79
2025,9999,MS001,2,10,7,2,2,11,AB12,forehand,topspin,2839.271,32.865,in,2025-01-01T12:34:30.236Z,2025-01-01T12:34:31.611000Z,15.302,3.932,0.324,-7.755,-1.317,15.96,2.93,-13.55,-2.16
2025,9999,MS001,2,10,7,2,2,12,CD34,forehand,backspin,-1765.833,14.76,in,2025-01-01T12:34:31.611Z,2025-01-01T12:34:33.599000Z,-11.276,-2.185,1.098,2.759,-3.631,-11.67,-3.18,15.21,2.58
2025,9999,MS001,2,10,7,2,2,13,AB12,backhand,topspin,1054.311,18.808,,2025-01-01T12:34:33.600Z,2025-01-01T12:34:34.313000Z,6.341,-4.142,0.283,6.031,2.392,7.31,-3.31,-5.75,-2.01
2025,9999,MS001,2,10,7,2,2,14,CD34,forehand,backspin,-1572.072,17.229,in,2025-01-01T12:34:34.313Z,2025-01-01T12:34:36.465000Z,-3.68,0.574,1.315,6.031,2.392,-4.3,-0.5,4.43,-6.02
2025,9999,MS001,2,10,8,1,1,1,AB12,serve,backspin,-3781.838,57.255,out,2025-01-01T12:35:08.191Z,2025-01-01T12:35:08.863000Z,11.35,-1.401,2.812,-8.565,3.198,11.76,-1.1,-14.55,3.52
2025,9999,MS001,2,10,8,1,1,2,CD34,forehand,unknown,0.0,21.058,out,2025-01-01T12:35:08.863Z,2025-01-01T12:35:10.358000Z,-14.387,4.476,0.786,-12.96,4.242,-14.72,3.62,11.14,-1.21
2025,9999,MS001,2,10,8,2,2,1,AB12,serve,topspin,1122.646,45.442,in,2025-01-01T12:35:23.077Z,2025-01-01T12:35:24.066000Z,11.473,-1.499,2.77,-6.157,0.43,11.75,-1.09,-14.89,2.77
2025,9999,MS001,2,10,8,2,2,2,CD34,backhand,topspin,1592.627,35.104,in,2025-01-01T12:35:24.066Z,2025-01-01T12:35:25.361000Z,-15.596,1.162,1.58,8.416,-2.051,-15.31,1.8,11.18,-0.83
2025,9999,MS001,2,10,8,2,2,3,AB12,forehand,topspin,2241.668,31.254,in,2025-01-01T12:35:25.362Z,2025-01-01T12:35:26.747000Z,13.104,-2.676,0.925,-9.917,1.664,13.32,-3.47,-14.24,0.56
2025,9999,MS001,2,10,8,2,2,4,CD34,forehand,topspin,2837.446,41.875,in,2025-01-01T12:35:26.747Z,2025-01-01T12:35:27.930000Z,-14.053,2.416,1.267,7.242,2.037,-14.29,1.66,14.84,-3.01
2025,9999,MS001,2,10,8,2,2,5,AB12,forehand,topspin,2717.622,32.337,out,2025-01-01T12:35:27.930Z,2025-01-01T12:35:29.735000Z,15.364,1.89,0.722,-9.691,-5.121,15.9,1.2,-14.36,-0.08
2025,9999,MS001,3,1,1,1,1,1,CD34,serve,unknown,0.0,59.618,in,2025-01-01T12:38:16.914Z,2025-01-01T12:38:17.568000Z,-11.189,-0.818,3.047,4.633,2.967,-11.39,-0.76,15.24,3.86
2025,9999,MS001,3,1,1,1,1,2,AB12,forehand,topspin,1631.42,36.184,in,2025-01-01T12:38:17.568Z,2025-01-01T12:38:18.320000Z,13.767,5.017,1.311,-6.547,-0.665,14.42,4.08,-10.78,-0.27
2025,9999,MS001,3,1,1,1,1,3,CD34,backhand,topspin,990.755,11.053,in,2025-01-01T12:38:18.356Z,2025-01-01T12:38:20.397000Z,-7.241,-0.851,0.176,2.049,-2.339,-8.03,-0.35,13.6,4.49
2025,9999,MS001,3,1,2,1,1,1,CD34,serve,unknown,0.0,61.67,in,2025-01-01T12:38:43.980Z,2025-01-01T12:38:44.822000Z,-11.236,0.952,3.001,5.692,0.056,-11.39,1.08,15.14,-4.11
2025,9999,MS001,3,1,2,1,1,2,AB12,unknown,topspin,872.4,12.971,out,2025-01-01T12:38:44.822Z,2025-01-01T12:38:47.895000Z,19.325,-0.789,1.343,11.84,-1.12,14.24,-3.45,-10.79,0.66
2025,9999,MS001,3,1,3,1,1,1,CD34,serve,unknown,0.0,57.523,out,2025-01-01T12:39:06.027Z,2025-01-01T12:39:06.702000Z,-11.25,-0.621,3.003,6.813,0.949,-11.35,-0.66,15.36,3.79
2025,9999,MS001,3,1,3,1,1,2,AB12,backhand,topspin,1149.43,31.558,out,2025-01-01T12:39:06.703Z,2025-01-01T12:39:08.083000Z,14.646,1.213,1.107,0.234,-1.072,15.0,2.41,-10.66,-0.47
2025,9999,MS001,3,1,3,2,2,1,CD34,serve,topspin,1102.843,51.585,in,2025-01-01T12:39:18.252Z,2025-01-01T12:39:19.029000Z,-11.455,-0.912,2.986,5.948,2.556,-11.67,-0.67,14.76,3.85
2025,9999,MS001,3,1,3,2,2,2,AB12,forehand,topspin,1350.255,31.524,in,2025-01-01T12:39:19.029Z,2025-01-01T12:39:20.364000Z,13.826,3.885,1.503,-8.94,2.584,14.14,3.13,-11.34,-0.9
2025,9999,MS001,3,1,3,2,2,3,CD34,forehand,topspin,3023.668,32.88,in,2025-01-01T12:39:20.365Z,2025-01-01T12:39:21.761000Z,-13.077,2.551,1.007,8.9,-3.381,-13.47,1.48,14.4,0.81
2025,9999,MS001,3,1,3,2,2,4,AB12,backhand,backspin,-3763.942,26.311,in,2025-01-01T12:39:21.760Z,2025-01-01T12:39:23.529000Z,14.272,-4.872,1.376,-8.419,3.013,14.81,-3.93,-14.6,1.58
2025,9999,MS001,3,1,3,2,2,5,CD34,forehand,topspin,3833.916,35.494,in,2025-01-01T12:39:23.529Z,2025-01-01T12:39:24.841000Z,-12.024,4.886,0.695,6.659,3.507,-12.66,3.98,14.87,-3.35
2025,9999,MS001,3,1,3,2,2,6,AB12,forehand,topspin,2887.783,35.665,in,2025-01-01T12:39:24.841Z,2025-01-01T12:39:26.222000Z,15.711,2.883,0.725,-5.88,-1.164,16.08,1.91,-13.46,1.59
2025,9999,MS001,3,1,3,2,2,7,CD34,backhand,backspin,-1200.214,16.321,in,2025-01-01T12:39:26.223Z,2025-01-01T12:39:28.451000Z,-12.31,-2.566,0.843,6.045,-3.064,-12.54,-2.1,15.46,2.46
2025,9999,MS001,3,1,3,2,2,8,AB12,backhand,topspin,2309.428,29.121,in,2025-01-01T12:39:28.450Z,2025-01-01T12:39:29.486000Z,7.516,-3.616,1.319,-6.236,-2.475,8.04,-3.44,-12.81,0.4
2025,9999,MS001,3,1,3,2,2,9,CD34,backhand,topspin,1848.23,35.362,,2025-01-01T12:39:29.486Z,2025-01-01T12:39:30.038000Z,-12.077,-1.89,1.157,-7.257,-0.062,-12.55,-1.58,5.79,-2.29
2025,9999,MS001,3,1,3,2,2,10,AB12,forehand,backspin,-1451.616,18.762,in,2025-01-01T12:39:30.038Z,2025-01-01T12:39:31.066000Z,4.057,-0.284,0.852,-7.257,-0.062,4.14,-0.62,-12.11,-0.73
2025,9999,MS001,3,1,3,2,2,11,CD34,forehand,topspin,1188.16,18.56,out,2025-01-01T12:39:31.066Z,2025-01-01T12:39:34.083000Z,-10.321,0.172,0.501,11.578,-5.474,-10.95,-0.33,2.48,-0.2
2025,9999,MS001,3,1,4,1,1,1,CD34,serve,backspin,-4721.935,59.234,in,2025-01-01T12:39:59.516Z,2025-01-01T12:40:00.303000Z,-11.291,1.264,3.029,5.929,-0.096,-11.59,1.4,14.79,-3.81
2025,9999,MS001,3,1,5,1,1,1,CD34,serve,unknown,0.0,56.417,out,2025-01-01T12:40:19.097Z,2025-01-01T12:40:20.208000Z,-11.31,-0.61,3.039,-1.21,7.056,-11.57,-0.51,15.5,3.65
2025,9999,MS001,3,1,5,2,2,1,CD34,serve,topspin,1986.068,48.476,in,2025-01-01T12:40:29.974Z,2025-01-01T12:40:30.764000Z,-11.252,-0.952,2.988,5.104,3.513,-11.43,-0.5,14.76,3.74
2025,9999,MS001,3,1,5,2,2,2,AB12,forehand,topspin,1952.749,31.945,,2025-01-01T12:40:30.764Z,2025-01-01T12:40:31.597000Z,12.322,5.247,1.605,7.612,-4.99,13.3,4.37,-10.46,-0.06
2025,9999,MS001,3,1,5,2,2,3,CD34,backhand,nospin,0.0,18.945,out,2025-01-01T12:40:31.597Z,2025-01-01T12:40:32.599000Z,-7.018,-1.616,0.283,7.612,-4.99,-7.81,-1.3,11.79,4.44
2025,9999,MS001,3,1,6,1,1,1,CD34,serve,backspin,-2261.836,53.757,in,2025-01-01T12:40:55.254Z,2025-01-01T12:40:55.987000Z,-11.399,1.228,3.049,4.762,-3.089,-11.68,1.46,14.57,-3.84
2025,9999,MS001,3,1,6,1,1,2,AB12,backhand,backspin,-2190.215,21.426,out,2025-01-01T12:40:55.987Z,2025-01-01T12:40:57.920000Z,13.159,-5.774,1.565,-7.725,4.648,13.57,-4.84,-11.31,1.16
2025,9999,MS001,3,1,6,1,1,3,CD34,forehand,topspin,1557.277,18.315,in,2025-01-01T12:40:57.920Z,2025-01-01T12:40:59.845000Z,-9.264,6.021,1.034,7.018,-0.326,-9.41,5.0,13.39,-4.12
2025,9999,MS001,3,1,6,1,1,4,AB12,forehand,topspin,803.131,2.449,out,2025-01-01T12:40:59.845Z,2025-01-01T12:41:00.648000Z,11.795,-2.544,1.335,11.264,-2.609,11.31,-2.77,-10.39,7.63
2025,9999,MS001,3,2,1,1,1,1,AB12,serve,nospin,0.0,49.803,out,2025-01-01T12:41:57.975Z,2025-01-01T12:41:59.517000Z,-11.605,-0.851,2.835,-0.001,2.083,13.66,3.81,-11.82,-1.16
2025,9999,MS001,3,2,1,2,2,1,AB12,serve,topspin,1424.306,42.515,in,2025-01-01T12:42:08.358Z,2025-01-01T12:42:09.249000Z,-11.804,-0.476,2.825,4.35,2.465,12.95,4.0,-11.86,-1.01
2025,9999,MS001,3,2,1,2,2,2,CD34,backhand,topspin,1297.092,32.552,in,2025-01-01T12:42:09.248Z,2025-01-01T12:42:10.473000Z,11.911,3.87,1.686,-10.639,1.887,-11.77,-0.61,12.33,3.32
2025,9999,MS001,3,2,1,2,2,3,AB12,backhand,topspin,1255.122,29.44,in,2025-01-01T12:42:10.473Z,2025-01-01T12:42:11.802000Z,-13.677,1.61,1.015,9.678,2.79,12.77,1.42,-13.91,1.11
2025,9999,MS001,3,2,1,2,2,4,CD34,backhand,topspin,2222.129,33.719,in,2025-01-01T12:42:11.802Z,2025-01-01T12:42:13.128000Z,13.23,3.031,0.872,-6.517,-1.679,-14.67,0.68,13.88,2.31
2025,9999,MS001,3,2,1,2,2,5,AB12,forehand,topspin,3464.838,35.295,in,2025-01-01T12:42:13.127Z,2025-01-01T12:42:14.314000Z,-13.004,-3.4,0.585,9.098,2.456,14.28,1.04,-13.62,-2.86
2025,9999,MS001,3,2,1,2,2,6,CD34,backhand,topspin,1330.781,36.232,in,2025-01-01T12:42:14.314Z,2025-01-01T12:42:15.489000Z,13.524,3.681,1.068,-7.509,0.991,-13.46,-1.58,14.0,3.16
2025,9999,MS001,3,2,1,2,2,7,AB12,backhand,backspin,-2280.822,24.404,in,2025-01-01T12:42:15.488Z,2025-01-01T12:42:17.006000Z,-13.127,0.218,0.486,8.239,2.605,14.21,2.13,-13.54,-0.18
2025,9999,MS001,3,2,1,2,2,8,CD34,backhand,backspin,-3260.282,22.709,in,2025-01-01T12:42:17.007Z,2025-01-01T12:42:18.890000Z,12.24,3.485,0.572,-8.069,3.321,-13.28,-0.27,12.84,2.98
2025,9999,MS001,3,2,1,2,2,9,AB12,backhand,topspin,3406.752,34.614,in,2025-01-01T12:42:18.889Z,2025-01-01T12:42:19.962000Z,-10.327,4.124,0.643,7.998,-1.841,13.31,0.01,-11.46,3.67
2025,9999,MS001,3,2,1,2,2,10,CD34,forehand,topspin,2203.896,38.899,out,2025-01-01T12:42:19.963Z,2025-01-01T12:42:21.200000Z,13.324,-3.612,1.135,-9.904,-4.446,-11.59,3.04,13.9,-3.09
2025,9999,MS001,3,2,2,1,1,1,AB12,serve,topspin,1106.227,51.805,in,2025-01-01T12:42:46.900Z,2025-01-01T12:42:47.650000Z,-11.528,1.578,2.843,5.758,-0.674,14.38,-3.66,-11.68,1.19
2025,9999,MS001,3,2,2,1,1,2,CD34,backhand,topspin,1258.518,31.519,in,2025-01-01T12:42:47.650Z,2025-01-01T12:42:48.908000Z,13.56,-1.362,1.363,-6.431,0.297,-11.3,1.61,14.04,-2.1
2025,9999,MS001,3,2,2,1,1,3,AB12,forehand,topspin,3085.875,34.851,in,2025-01-01T12:42:48.908Z,2025-01-01T12:42:50.222000Z,-12.392,0.711,0.699,6.704,-3.951,14.2,-0.27,-12.56,1.91
2025,9999,MS001,3,2,2,1,1,4,CD34,forehand,backspin,-2597.705,22.024,in,2025-01-01T12:42:50.222Z,2025-01-01T12:42:52.469000Z,14.631,-5.62,0.684,-8.404,1.113,-13.19,1.68,14.73,-4.31
2025,9999,MS001,3,2,2,1,1,5,AB12,forehand,topspin,4354.756,40.003,out,2025-01-01T12:42:52.469Z,2025-01-01T12:42:53.812000Z,-10.935,1.897,0.932,11.606,-4.214,15.72,-2.65,-11.19,2.85
2025,9999,MS001,3,2,2,1,1,6,CD34,unknown,nospin,0.0,8.189,out,2025-01-01T12:42:53.812Z,2025-01-01T12:42:55.556000Z,19.275,-6.248,1.259,12.464,-8.762,-9.22,1.8,15.65,-1.55
2025,9999,MS001,3,2,3,1,1,1,AB12,serve,backspin,-1382.336,46.886,in,2025-01-01T12:43:19.078Z,2025-01-01T12:43:19.924000Z,-11.599,-0.837,2.825,4.262,3.737,13.66,3.99,-11.69,-1.17
2025,9999,MS001,3,2,3,1,1,2,CD34,backhand,backspin,-2070.542,19.021,,2025-01-01T12:43:19.924Z,2025-01-01T12:43:21.247000Z,12.308,6.545,1.333,10.301,-2.718,-11.17,-0.56,12.96,5.5
2025,9999,MS001,3,2,3,1,1,3,AB12,backhand,backspin,-2461.254,22.77,in,2025-01-01T12:43:21.246Z,2025-01-01T12:43:22.426000Z,-5.03,0.646,1.161,10.301,-2.718,13.36,4.49,-5.59,0.42
2025,9999,MS001,3,2,3,1,1,4,CD34,forehand,topspin,2941.799,33.467,out,2025-01-01T12:43:22.426Z,2025-01-01T12:43:24.774000Z,13.773,-3.458,0.401,0.109,-0.099,-2.05,-0.59,14.25,-2.32
2025,9999,MS001,3,2,4,1,1,1,AB12,serve,backspin,-2123.621,51.171,in,2025-01-01T12:43:47.170Z,2025-01-01T12:43:47.925000Z,-11.488,1.633,2.779,5.495,-2.757,14.01,-3.46,-11.7,1.24
2025,9999,MS001,3,2,4,1,1,2,CD34,forehand,backspin,-2170.474,21.976,in,2025-01-01T12:43:47.925Z,2025-01-01T12:43:49.894000Z,13.226,-4.354,1.292,-9.672,0.516,-11.43,1.65,13.47,-3.95
2025,9999,MS001,3,2,4,1,1,3,AB12,forehand,topspin,3710.001,35.932,in,2025-01-01T12:43:49.894Z,2025-01-01T12:43:51.129000Z,-12.473,1.126,1.009,6.68,2.029,14.85,-0.39,-12.94,2.12
2025,9999,MS001,3,2,4,1,1,4,CD34,backhand,topspin,1511.308,37.064,in,2025-01-01T12:43:51.129Z,2025-01-01T12:43:52.259000Z,14.503,2.521,1.23,-11.545,0.433,-12.64,1.12,15.12,1.92
2025,9999,MS001,3,2,4,1,1,5,AB12,forehand,topspin,2461.044,25.072,in,2025-01-01T12:43:52.259Z,2025-01-01T12:43:53.951000Z,-13.928,0.297,0.691,6.441,2.52,14.39,1.36,-14.03,0.8
2025,9999,MS001,3,2,4,1,1,6,CD34,backhand,topspin,1898.589,36.117,out,2025-01-01T12:43:53.951Z,2025-01-01T12:43:55.183000Z,11.965,3.256,1.254,-8.526,-5.011,-14.45,0.04,12.74,2.67
2025,9999,MS001,3,2,5,1,1,1,AB12,serve,backspin,-3032.649,50.038,in,2025-01-01T12:44:16.917Z,2025-01-01T12:44:17.705000Z,-11.639,-0.874,2.826,4.34,3.628,13.69,3.97,-11.85,-1.08
2025,9999,MS001,3,2,5,1,1,2,CD34,backhand,backspin,-1374.887,21.366,,2025-01-01T12:44:17.704Z,2025-01-01T12:44:19.159000Z,12.529,6.398,1.283,7.723,-1.596,-11.16,-0.8,13.16,4.94
2025,9999,MS001,3,2,5,1,1,3,AB12,forehand,backspin,-1516.731,28.6,in,2025-01-01T12:44:19.159Z,2025-01-01T12:44:20.334000Z,-7.542,0.138,2.678,7.723,-1.596,12.62,3.95,-7.09,0.45
2025,9999,MS001,3,2,5,1,1,4,CD34,forehand,backspin,-1684.561,16.835,,2025-01-01T12:44:20.334Z,2025-01-01T12:44:21.668000Z,14.185,-2.538,1.074,3.728,0.939,-6.1,-0.04,13.8,-0.8
2025,9999,MS001,3,2,5,1,1,5,AB12,forehand,backspin,-1551.093,21.614,in,2025-01-01T12:44:21.668Z,2025-01-01T12:44:23.380000Z,-1.722,-1.062,1.394,3.728,0.939,14.51,-5.1,-2.71,-0.64
2025,9999,MS001,3,3,1,1,1,1,CD34,serve,unknown,0.0,58.267,out,2025-01-01T12:45:02.194Z,2025-01-01T12:45:02.869000Z,11.318,0.868,3.064,-6.581,-1.443,-14.76,-3.75,11.62,0.9
2025,9999,MS001,3,3,1,1,1,2,AB12,backhand,backspin,-2916.896,17.639,out,2025-01-01T12:45:02.869Z,2025-01-01T12:45:04.669000Z,-14.447,-2.238,1.146,-2.264,-1.835,10.93,0.79,-14.43,-3.03
2025,9999,MS001,3,3,1,2,2,1,CD34,serve,topspin,836.522,47.331,in,2025-01-01T12:45:12.154Z,2025-01-01T12:45:13.054000Z,11.407,1.148,3.096,-3.837,-1.162,-14.83,-4.04,11.6,1.0
2025,9999,MS001,3,3,1,2,2,2,AB12,backhand,topspin,1385.539,24.839,in,2025-01-01T12:45:13.055Z,2025-01-01T12:45:14.748000Z,-13.599,-2.544,1.663,7.452,-1.217,11.49,0.74,-13.86,-2.69
2025,9999,MS001,3,3,1,2,2,3,CD34,forehand,topspin,3273.891,39.694,in,2025-01-01T12:45:14.747Z,2025-01-01T12:45:15.816000Z,11.619,-1.004,1.343,-10.572,2.744,-14.86,-0.41,12.14,-0.12
2025,9999,MS001,3,3,1,2,2,4,AB12,backhand,topspin,1872.28,31.347,in,2025-01-01T12:45:15.816Z,2025-01-01T12:45:16.745000Z,-15.25,3.657,1.081,5.209,2.53,9.5,0.07,-15.47,2.97
2025,9999,MS001,3,3,1,2,2,5,CD34,backhand,backspin,-1326.502,12.808,in,2025-01-01T12:45:16.746Z,2025-01-01T12:45:18.473000Z,6.225,2.455,0.338,-3.909,-1.807,-15.1,4.42,6.88,1.8
2025,9999,MS001,3,3,1,2,2,6,AB12,forehand,topspin,1162.694,21.922,out,2025-01-01T12:45:18.473Z,2025-01-01T12:45:20.136000Z,-6.523,-3.013,0.095,-0.302,1.557,4.39,0.61,-7.6,-2.15
2025,9999,MS001,3,3,2,1,1,1,CD34,serve,backspin,-4430.332,52.991,in,2025-01-01T12:45:42.498Z,2025-01-01T12:45:43.239000Z,11.31,-1.076,3.069,-4.38,2.021,-14.51,4.05,11.63,-1.15
2025,9999,MS001,3,3,2,1,1,2,AB12,backhand,nospin,0.0,22.19,out,2025-01-01T12:45:43.239Z,2025-01-01T12:45:45.052000Z,-13.371,4.406,1.426,6.736,4.181,10.66,-0.83,-13.75,4.23
2025,9999,MS001,3,3,2,1,1,3,CD34,backhand,topspin,2265.829,26.631,out,2025-01-01T12:45:45.052Z,2025-01-01T12:45:48.010000Z,10.721,4.665,0.945,0.274,-2.523,-12.69,0.79,11.61,3.92
2025,9999,MS001,3,3,3,1,1,1,CD34,serve,unknown,0.0,51.319,in,2025-01-01T12:46:03.316Z,2025-01-01T12:46:04.168000Z,11.313,0.687,3.059,-5.008,-0.743,-14.77,-3.69,11.58,0.79
2025,9999,MS001,3,3,3,1,1,2,AB12,backhand,topspin,861.556,20.23,,2025-01-01T12:46:04.168Z,2025-01-01T12:46:05.608000Z,-14.971,-0.653,1.419,0.241,-2.273,9.95,0.28,-14.93,-2.4
2025,9999,MS001,3,3,3,1,1,3,CD34,forehand,unknown,0.0,52.347,out,2025-01-01T12:46:05.608Z,2025-01-01T12:46:07.382000Z,5.691,-2.053,2.991,0.241,-2.273,-14.94,0.51,5.65,-1.26
2025,9999,MS001,3,3,4,1,1,1,CD34,serve,backspin,-5155.165,54.534,in,2025-01-01T12:46:27.238Z,2025-01-01T12:46:27.991000Z,11.422,-1.118,3.08,-5.997,3.654,-14.33,3.88,11.76,-0.99
2025,9999,MS001,3,3,4,1,1,2,AB12,backhand,backspin,-1943.764,21.285,,2025-01-01T12:46:27.992Z,2025-01-01T12:46:29.272000Z,-13.474,6.387,1.21,-3.537,-2.618,10.8,-0.88,-14.21,4.69
2025,9999,MS001,3,3,4,1,1,3,CD34,backhand,backspin,-1419.492,15.924,in,2025-01-01T12:46:29.271Z,2025-01-01T12:46:31.344000Z,6.512,3.875,1.719,-3.537,-2.618,-12.81,5.03,6.8,3.12
2025,9999,MS001,3,3,4,1,1,4,AB12,unknown,unknown,0.0,11.152,out,2025-01-01T12:46:31.344Z,2025-01-01T12:46:31.649000Z,-7.4,-6.613,0.488,-6.91,-6.799,7.01,2.02,-7.59,-5.41
2025,9999,MS001,3,3,5,1,1,1,CD34,serve,backspin,-4329.452,56.278,out,2025-01-01T12:46:52.388Z,2025-01-01T12:46:53.111000Z,11.376,0.817,3.074,-5.301,-4.38,-14.5,-3.82,11.64,0.76
2025,9999,MS001,3,3,5,2,2,1,CD34,serve,backspin,-1727.783,46.368,in,2025-01-01T12:47:04.551Z,2025-01-01T12:47:05.419000Z,11.497,0.94,3.104,-5.857,-2.195,-13.88,-3.93,11.62,0.88
2025,9999,MS001,3,3,5,2,2,2,AB12,forehand,topspin,1107.816,29.46,in,2025-01-01T12:47:05.419Z,2025-01-01T12:47:06.706000Z,-13.341,-3.032,1.217,8.723,1.633,11.52,0.95,-13.45,-2.84
2025,9999,MS001,3,3,5,2,2,3,CD34,backhand,topspin,1503.365,30.797,out,2025-01-01T12:47:06.706Z,2025-01-01T12:47:08.167000Z,12.524,2.288,0.676,-12.643,0.269,-13.61,-0.26,12.98,1.69
2025,9999,MS001,3,3,5,2,2,4,AB12,forehand,nospin,0.0,12.225,out,2025-01-01T12:47:08.168Z,2025-01-01T12:47:09.245000Z,-15.633,0.002,0.995,-13.352,-0.598,13.7,0.67,-15.19,0.86
2025,9999,MS001,3,3,6,1,1,1,CD34,serve,backspin,-3404.886,63.034,out,2025-01-01T12:47:30.624Z,2025-01-01T12:47:31.246000Z,11.345,-1.212,3.008,-7.455,1.455,-14.46,4.03,11.66,-1.28
2025,9999,MS001,3,3,6,1,1,2,AB12,forehand,backspin,-1885.218,18.687,out,2025-01-01T12:47:31.246Z,2025-01-01T12:47:32.591000Z,-14.135,2.592,1.045,0.008,1.01,11.18,-1.14,-14.26,3.45
